dpr,txv,dtv,mtv,dmv,xtv,dxt,t1v,d1v,gen,dgn,fee,dfe,req,txs,hgt,dif,inp,out,qv1,qv2,qv3,qv4,qv5,qd1,qd2,qd3,qd4,qd5,ctv,dcv,btv,dbv,ltv,dlv,blk,int,tmst,date,time
0,50,0,0,0,50,0,100,0,6000,0,0.1,0,245,121,14094,1,100,6100,0,0,0,0,50,0,0,0,0,0,0,0,0,0,6050.1,0,120,720,2009-05-11T00:00:00.000Z,2009-05-11,00:00:00
0,0,0,0,0,0,0,0,0,6500,0,0,0,260,130,14224,1,0,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6500,0,130,664.615384615385,2009-05-12T00:00:00.000Z,2009-05-12,00:00:00
0,52,0,0,0,50,0,100,0,5550,0,0,0,237,116,14335,1,150.01,5700.01,0,0,0,0,52,0,0,0,0,0,0,0,0,0,5602.02,0,111,778.378378378378,2009-05-13T00:00:00.000Z,2009-05-13,00:00:00
0,100,0,0,0,100,0,150,0,6950,0,0,0,289,142,14474,1,199.99,7149.99,0,0,0,0,100,0,0,0,0,0,0,0,0,0,7100,0,139,621.58273381295,2009-05-14T00:00:00.000Z,2009-05-14,00:00:00
0,500,0,0,0,500,0,500,0,6800,0,0,0,293,137,14610,1,500,7300,0,0,0,0,500,0,0,0,0,0,0,0,0,0,7300,0,136,635.294117647059,2009-05-15T00:00:00.000Z,2009-05-15,00:00:00
0,0,0,0,0,0,0,0,0,5950,0,0,0,238,119,14729,1,0,5950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5950,0,119,726.050420168067,2009-05-16T00:00:00.000Z,2009-05-16,00:00:00
0,0,0,0,0,0,0,0,0,6350,0,0,0,254,127,14856,1,0,6350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6350,0,127,680.314960629921,2009-05-17T00:00:00.000Z,2009-05-17,00:00:00
0,0,0,0,0,0,0,0,0,5900,0,0,0,236,118,14974,1,0,5900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5900,0,118,732.203389830509,2009-05-18T00:00:00.000Z,2009-05-18,00:00:00
0,0,0,0,0,0,0,0,0,4300,0,0,0,172,86,15060,1,0,4300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4300,0,86,1004.6511627907,2009-05-19T00:00:00.000Z,2009-05-19,00:00:00
0,0,0,0,0,0,0,0,0,6000,0,0,0,240,120,15180,1,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,120,720,2009-05-20T00:00:00.000Z,2009-05-20,00:00:00
0,0,0,0,0,0,0,0,0,4100,0,0,0,164,82,15262,1,0,4100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4100,0,82,1053.65853658537,2009-05-21T00:00:00.000Z,2009-05-21,00:00:00
0,0,0,0,0,0,0,0,0,3050,0,0,0,122,61,15323,1,0,3050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3050,0,61,1416.39344262295,2009-05-22T00:00:00.000Z,2009-05-22,00:00:00
0,0,0,0,0,0,0,0,0,1600,0,0,0,64,32,15355,1,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,0,32,2700,2009-05-23T00:00:00.000Z,2009-05-23,00:00:00
0,0,0,0,0,0,0,0,0,5000,0,0,0,200,100,15455,1,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,100,864,2009-05-24T00:00:00.000Z,2009-05-24,00:00:00
0,0,0,0,0,0,0,0,0,5450,0,0,0,218,109,15564,1,0,5450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5450,0,109,792.660550458716,2009-05-25T00:00:00.000Z,2009-05-25,00:00:00
0,0,0,0,0,0,0,0,0,6250,0,0,0,250,125,15689,1,0,6250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6250,0,125,691.2,2009-05-26T00:00:00.000Z,2009-05-26,00:00:00
0,0,0,0,0,0,0,0,0,5950,0,0,0,238,119,15808,1,0,5950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5950,0,119,726.050420168067,2009-05-27T00:00:00.000Z,2009-05-27,00:00:00
0,0,0,0,0,0,0,0,0,4750,0,0,0,190,95,15903,1,0,4750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4750,0,95,909.473684210526,2009-05-28T00:00:00.000Z,2009-05-28,00:00:00
0,3000,0,0,0,3000,0,3000,0,5300,0,0,0,333,107,16009,1,3000,8300,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,8300,0,106,815.094339622642,2009-05-29T00:00:00.000Z,2009-05-29,00:00:00
0,0,0,0,0,0,0,0,0,5450,0,0,0,218,109,16118,1,0,5450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5450,0,109,792.660550458716,2009-05-30T00:00:00.000Z,2009-05-30,00:00:00
0,0,0,0,0,0,0,0,0,4800,0,0,0,192,96,16214,1,0,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,0,96,900,2009-05-31T00:00:00.000Z,2009-05-31,00:00:00
0,0,0,0,0,0,0,50,0,3550,0,0,0,145,72,16285,1,50,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550.01,0,71,1216.9014084507,2009-06-01T00:00:00.000Z,2009-06-01,00:00:00
0,0,0,0,0,0,0,0,0,5550,0,0,0,222,111,16396,1,0,5550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5550,0,111,778.378378378378,2009-06-02T00:00:00.000Z,2009-06-02,00:00:00
0,0,0,0,0,0,0,0,0,3550,0,0,0,142,71,16467,1,0,3550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550,0,71,1216.9014084507,2009-06-03T00:00:00.000Z,2009-06-03,00:00:00
0,0,0,0,0,0,0,0,0,3300,0,0,0,132,66,16533,1,0,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3300,0,66,1309.09090909091,2009-06-04T00:00:00.000Z,2009-06-04,00:00:00
0,0,0,0,0,0,0,0,0,1500,0,0,0,60,30,16563,1,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,30,2880,2009-06-05T00:00:00.000Z,2009-06-05,00:00:00
0,0,0,0,0,0,0,0,0,1400,0,0,0,56,28,16591,1,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,0,28,3085.71428571429,2009-06-06T00:00:00.000Z,2009-06-06,00:00:00
0,0,0,0,0,0,0,0,0,800,0,0,0,32,16,16607,1,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,16,5400,2009-06-07T00:00:00.000Z,2009-06-07,00:00:00
0,0,0,0,0,0,0,0,0,4100,0,0,0,164,82,16689,1,0,4100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4100,0,82,1053.65853658537,2009-06-08T00:00:00.000Z,2009-06-08,00:00:00
0,0,0,0,0,0,0,0,0,4550,0,0,0,182,91,16780,1,0,4550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4550,0,91,949.450549450549,2009-06-09T00:00:00.000Z,2009-06-09,00:00:00
0,0,0,0,0,0,0,0,0,4100,0,0,0,164,82,16862,1,0,4100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4100,0,82,1053.65853658537,2009-06-10T00:00:00.000Z,2009-06-10,00:00:00
0,0,0,0,0,0,0,0,0,4450,0,0,0,178,89,16951,1,0,4450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4450,0,89,970.786516853933,2009-06-11T00:00:00.000Z,2009-06-11,00:00:00
0,0,0,0,0,0,0,0,0,4300,0,0,0,172,86,17037,1,0,4300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4300,0,86,1004.6511627907,2009-06-12T00:00:00.000Z,2009-06-12,00:00:00
0,0,0,0,0,0,0,0,0,3900,0,0,0,156,78,17115,1,0,3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3900,0,78,1107.69230769231,2009-06-13T00:00:00.000Z,2009-06-13,00:00:00
0,0,0,0,0,0,0,0,0,3600,0,0,0,144,72,17187,1,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,72,1200,2009-06-14T00:00:00.000Z,2009-06-14,00:00:00
0,0,0,0,0,0,0,0,0,4200,0,0,0,168,84,17271,1,0,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,0,84,1028.57142857143,2009-06-15T00:00:00.000Z,2009-06-15,00:00:00
0,0,0,0,0,0,0,0,0,3550,0,0,0,142,71,17342,1,0,3550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550,0,71,1216.9014084507,2009-06-16T00:00:00.000Z,2009-06-16,00:00:00
0,0,0,0,0,0,0,0,0,3950,0,0,0,158,79,17421,1,0,3950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3950,0,79,1093.67088607595,2009-06-17T00:00:00.000Z,2009-06-17,00:00:00
0,0,0,0,0,0,0,0,0,4000,0,0,0,160,80,17501,1,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,80,1080,2009-06-18T00:00:00.000Z,2009-06-18,00:00:00
0,0,0,0,0,0,0,0,0,4350,0,0,0,174,87,17588,1,0,4350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4350,0,87,993.103448275862,2009-06-19T00:00:00.000Z,2009-06-19,00:00:00
0,0,0,0,0,0,0,0,0,3900,0,0,0,156,78,17666,1,0,3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3900,0,78,1107.69230769231,2009-06-20T00:00:00.000Z,2009-06-20,00:00:00
0,0,0,0,0,0,0,0,0,4050,0,0,0,162,81,17747,1,0,4050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4050,0,81,1066.66666666667,2009-06-21T00:00:00.000Z,2009-06-21,00:00:00
0,3000,0,0,0,3000,0,3000,0,3800,0,0,0,273,77,17823,1,3000,6800,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,6800,0,76,1136.84210526316,2009-06-22T00:00:00.000Z,2009-06-22,00:00:00
0,0,0,0,0,0,0,0,0,3800,0,0,0,152,76,17899,1,0,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3800,0,76,1136.84210526316,2009-06-23T00:00:00.000Z,2009-06-23,00:00:00
0,25,0,0,0,25,0,50,0,4750,0,0,0,198,97,17994,1,148.98,4898.98,0,0,0,0,25,0,0,0,0,0,0,0,0,0,4873.98,0,95,909.473684210526,2009-06-24T00:00:00.000Z,2009-06-24,00:00:00
0,1000,0,0,0,1000,0,1000,0,3400,0,0,0,177,69,18062,1,1000,4400,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,4400,0,68,1270.58823529412,2009-06-25T00:00:00.000Z,2009-06-25,00:00:00
0,0,0,0,0,0,0,0,0,4500,0,0,0,180,90,18152,1,0,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,0,90,960,2009-06-26T00:00:00.000Z,2009-06-26,00:00:00
0,0,0,0,0,0,0,0,0,4200,0,0,0,168,84,18236,1,0,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,0,84,1028.57142857143,2009-06-27T00:00:00.000Z,2009-06-27,00:00:00
0,25,0,0,0,25,0,50,0,2300,0,0,0,95,47,18282,1,50,2350,0,0,0,0,25,0,0,0,0,0,0,0,0,0,2325,0,46,1878.26086956522,2009-06-28T00:00:00.000Z,2009-06-28,00:00:00
0,30,0,0,0,30,0,50,0,4150,0,0,0,169,84,18365,1,50,4200,0,0,0,0,30,0,0,0,0,0,0,0,0,0,4170,0,83,1040.96385542169,2009-06-29T00:00:00.000Z,2009-06-29,00:00:00
0,95,0,0,0,95,0,50,0,4250,0,0,0,177,86,18450,1,95,4345,0,0,0,0,95,0,0,0,0,0,0,0,0,0,4345,0,85,1016.47058823529,2009-06-30T00:00:00.000Z,2009-06-30,00:00:00
0,100,0,0,0,100,0,100,0,3700,0,0,0,153,75,18524,1,100,3800,0,0,0,0,100,0,0,0,0,0,0,0,0,0,3800,0,74,1167.56756756757,2009-07-01T00:00:00.000Z,2009-07-01,00:00:00
0,10,0,0,0,10,0,50,0,4150,0,0,0,169,84,18607,1,50,4200,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4160,0,83,1040.96385542169,2009-07-02T00:00:00.000Z,2009-07-02,00:00:00
0,0,0,0,0,0,0,0,0,4100,0,0,0,164,82,18689,1,0,4100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4100,0,82,1053.65853658537,2009-07-03T00:00:00.000Z,2009-07-03,00:00:00
0,0,0,0,0,0,0,0,0,4450,0,0,0,178,89,18778,1,0,4450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4450,0,89,970.786516853933,2009-07-04T00:00:00.000Z,2009-07-04,00:00:00
0,0,0,0,0,0,0,0,0,3950,0,0,0,158,79,18857,1,0,3950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3950,0,79,1093.67088607595,2009-07-05T00:00:00.000Z,2009-07-05,00:00:00
0,0,0,0,0,0,0,0,0,4200,0,0,0,168,84,18941,1,0,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,0,84,1028.57142857143,2009-07-06T00:00:00.000Z,2009-07-06,00:00:00
0,0,0,0,0,0,0,0,0,3450,0,0,0,138,69,19010,1,0,3450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3450,0,69,1252.17391304348,2009-07-07T00:00:00.000Z,2009-07-07,00:00:00
0,0,0,0,0,0,0,0,0,3700,0,0,0,148,74,19084,1,0,3700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3700,0,74,1167.56756756757,2009-07-08T00:00:00.000Z,2009-07-08,00:00:00
0,0,0,0,0,0,0,0,0,4300,0,0,0,172,86,19170,1,0,4300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4300,0,86,1004.6511627907,2009-07-09T00:00:00.000Z,2009-07-09,00:00:00
0,0,0,0,0,0,0,0,0,4050,0,0,0,162,81,19251,1,0,4050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4050,0,81,1066.66666666667,2009-07-10T00:00:00.000Z,2009-07-10,00:00:00
0,0,0,0,0,0,0,0,0,4150,0,0,0,166,83,19334,1,0,4150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4150,0,83,1040.96385542169,2009-07-11T00:00:00.000Z,2009-07-11,00:00:00
0,0,0,0,0,0,0,0,0,3850,0,0,0,154,77,19411,1,0,3850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3850,0,77,1122.07792207792,2009-07-12T00:00:00.000Z,2009-07-12,00:00:00
0,0,0,0,0,0,0,0,0,3900,0,0,0,156,78,19489,1,0,3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3900,0,78,1107.69230769231,2009-07-13T00:00:00.000Z,2009-07-13,00:00:00
0,0,0,0,0,0,0,0,0,3450,0,0,0,138,69,19558,1,0,3450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3450,0,69,1252.17391304348,2009-07-14T00:00:00.000Z,2009-07-14,00:00:00
0,0,0,0,0,0,0,0,0,2250,0,0,0,90,45,19603,1,0,2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250,0,45,1920,2009-07-15T00:00:00.000Z,2009-07-15,00:00:00
0,0,0,0,0,0,0,0,0,3550,0,0,0,142,71,19674,1,0,3550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550,0,71,1216.9014084507,2009-07-16T00:00:00.000Z,2009-07-16,00:00:00
0,0,0,0,0,0,0,0,0,2350,0,0,0,94,47,19721,1,0,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2350,0,47,1838.29787234043,2009-07-17T00:00:00.000Z,2009-07-17,00:00:00
0,0,0,0,0,0,0,0,0,200,0,0,0,8,4,19725,1,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,4,21600,2009-07-18T00:00:00.000Z,2009-07-18,00:00:00
0,0,0,0,0,0,0,0,0,3500,0,0,0,140,70,19795,1,0,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,0,70,1234.28571428571,2009-07-19T00:00:00.000Z,2009-07-19,00:00:00
0,6000,0,0,0,6000,0,6000,0,3500,0,0.14,0,383,71,19865,1,6049.67,9549.67,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,9500.14,0,70,1234.28571428571,2009-07-20T00:00:00.000Z,2009-07-20,00:00:00
0,0,0,0,0,0,0,0,0,4100,0,0,0,164,82,19947,1,0,4100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4100,0,82,1053.65853658537,2009-07-21T00:00:00.000Z,2009-07-21,00:00:00
0,0,0,0,0,0,0,0,0,3000,0,0,0,120,60,20007,1,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,60,1440,2009-07-22T00:00:00.000Z,2009-07-22,00:00:00
0,0,0,0,0,0,0,0,0,3800,0,0,0,152,76,20083,1,0,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3800,0,76,1136.84210526316,2009-07-23T00:00:00.000Z,2009-07-23,00:00:00
0,0,0,0,0,0,0,0,0,3650,0,0,0,146,73,20156,1,0,3650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3650,0,73,1183.56164383562,2009-07-24T00:00:00.000Z,2009-07-24,00:00:00
0,0,0,0,0,0,0,0,0,1600,0,0,0,64,32,20188,1,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,0,32,2700,2009-07-25T00:00:00.000Z,2009-07-25,00:00:00
0,0,0,0,0,0,0,0,0,1050,0,0,0,42,21,20209,1,0,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,0,21,4114.28571428571,2009-07-26T00:00:00.000Z,2009-07-26,00:00:00
0,0,0,0,0,0,0,0,0,3700,0,0,0,148,74,20283,1,0,3700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3700,0,74,1167.56756756757,2009-07-27T00:00:00.000Z,2009-07-27,00:00:00
0,0,0,0,0,0,0,0,0,2050,0,0,0,82,41,20324,1,0,2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050,0,41,2107.31707317073,2009-07-28T00:00:00.000Z,2009-07-28,00:00:00
0,100,0,0,0,100,0,100,0,950,0,0,0,43,20,20343,1,100,1050,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1050,0,19,4547.36842105263,2009-07-29T00:00:00.000Z,2009-07-29,00:00:00
0,5,0,0,0,5,0,50,0,750,0,0,0,33,16,20358,1,50,800,0,0,0,0,5,0,0,0,0,0,0,0,0,0,755,0,15,5760,2009-07-30T00:00:00.000Z,2009-07-30,00:00:00
0,0,0,0,0,0,0,0,0,850,0,0,0,34,17,20375,1,0,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,0,17,5082.35294117647,2009-07-31T00:00:00.000Z,2009-07-31,00:00:00
0,0,0,0,0,0,0,0,0,1400,0,0,0,56,28,20403,1,0,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,0,28,3085.71428571429,2009-08-01T00:00:00.000Z,2009-08-01,00:00:00
0,0,0,0,0,0,0,0,0,1150,0,0,0,46,23,20426,1,0,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150,0,23,3756.52173913043,2009-08-02T00:00:00.000Z,2009-08-02,00:00:00
0,0,0,0,0,0,0,0,0,600,0,0,0,24,12,20438,1,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,12,7200,2009-08-03T00:00:00.000Z,2009-08-03,00:00:00
0,0,0,0,0,0,0,0,0,4050,0,0,0,162,81,20519,1,0,4050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4050,0,81,1066.66666666667,2009-08-04T00:00:00.000Z,2009-08-04,00:00:00
0,0,0,0,0,0,0,0,0,4350,0,0,0,174,87,20606,1,0,4350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4350,0,87,993.103448275862,2009-08-05T00:00:00.000Z,2009-08-05,00:00:00
0,0,0,0,0,0,0,0,0,4500,0,0,0,180,90,20696,1,0,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,0,90,960,2009-08-06T00:00:00.000Z,2009-08-06,00:00:00
0,5500,0,0,0,5500,0,5500,0,4000,0,0.13,0,383,81,20776,1,5549.53,9549.53,0,0,0,0,5500,0,0,0,0,0,0,0,0,0,9500.13,0,80,1080,2009-08-07T00:00:00.000Z,2009-08-07,00:00:00
0,0,0,0,0,0,0,0,0,4000,0,0,0,160,80,20856,1,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,80,1080,2009-08-08T00:00:00.000Z,2009-08-08,00:00:00
0,0,0,0,0,0,0,0,0,5050,0,0,0,202,101,20957,1,0,5050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5050,0,101,855.445544554455,2009-08-09T00:00:00.000Z,2009-08-09,00:00:00
0,0,0,0,0,0,0,0,0,3750,0,0,0,150,75,21032,1,0,3750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750,0,75,1152,2009-08-10T00:00:00.000Z,2009-08-10,00:00:00
0,0,0,0,0,0,0,0,0,3500,0,0,0,140,70,21102,1,0,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,0,70,1234.28571428571,2009-08-11T00:00:00.000Z,2009-08-11,00:00:00
0,0,0,0,0,0,0,0,0,3150,0,0,0,126,63,21165,1,0,3150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3150,0,63,1371.42857142857,2009-08-12T00:00:00.000Z,2009-08-12,00:00:00
0,0,0,0,0,0,0,0,0,4250,0,0,0,170,85,21250,1,0,4250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4250,0,85,1016.47058823529,2009-08-13T00:00:00.000Z,2009-08-13,00:00:00
0,0,0,0,0,0,0,0,0,3150,0,0,0,126,63,21313,1,0,3150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3150,0,63,1371.42857142857,2009-08-14T00:00:00.000Z,2009-08-14,00:00:00
0,0,0,0,0,0,0,0,0,1300,0,0,0,52,26,21339,1,0,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,0,26,3323.07692307692,2009-08-15T00:00:00.000Z,2009-08-15,00:00:00
0,0,0,0,0,0,0,0,0,950,0,0,0,38,19,21358,1,0,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,0,19,4547.36842105263,2009-08-16T00:00:00.000Z,2009-08-16,00:00:00
0,0,0,0,0,0,0,0,0,850,0,0,0,34,17,21375,1,0,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,0,17,5082.35294117647,2009-08-17T00:00:00.000Z,2009-08-17,00:00:00
0,0,0,0,0,0,0,0,0,500,0,0,0,20,10,21385,1,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,10,8640,2009-08-18T00:00:00.000Z,2009-08-18,00:00:00
0,0,0,0,0,0,0,0,0,900,0,0,0,36,18,21403,1,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0,18,4800,2009-08-19T00:00:00.000Z,2009-08-19,00:00:00
0,0,0,0,0,0,0,0,0,1100,0,0,0,44,22,21425,1,0,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,0,22,3927.27272727273,2009-08-20T00:00:00.000Z,2009-08-20,00:00:00
0,0,0,0,0,0,0,0,0,700,0,0,0,28,14,21439,1,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,14,6171.42857142857,2009-08-21T00:00:00.000Z,2009-08-21,00:00:00
0,0,0,0,0,0,0,0,0,350,0,0,0,14,7,21446,1,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,7,12342.8571428571,2009-08-22T00:00:00.000Z,2009-08-22,00:00:00
0,0,0,0,0,0,0,0,0,750,0,0,0,30,15,21461,1,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,15,5760,2009-08-23T00:00:00.000Z,2009-08-23,00:00:00
0,0,0,0,0,0,0,0,0,750,0,0,0,30,15,21476,1,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,15,5760,2009-08-24T00:00:00.000Z,2009-08-24,00:00:00
0,0,0,0,0,0,0,0,0,2500,0,0,0,100,50,21526,1,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,50,1728,2009-08-25T00:00:00.000Z,2009-08-25,00:00:00
0,2299.53,0,0,0,1800,0,2250.13,0,2400,0,0,0,195,51,21574,1,2348.06,4748.06,1,0,498.53,0,1800,0,0,0,0,0,0,0,0,0,4699.53,0,48,1800,2009-08-26T00:00:00.000Z,2009-08-26,00:00:00
0,0,0,0,0,0,0,0,0,1450,0,0,0,58,29,21603,1,0,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450,0,29,2979.31034482759,2009-08-27T00:00:00.000Z,2009-08-27,00:00:00
0,0,0,0,0,0,0,0,0,3750,0,0,0,150,75,21678,1,0,3750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750,0,75,1152,2009-08-28T00:00:00.000Z,2009-08-28,00:00:00
0,0,0,0,0,0,0,0,0,3900,0,0,0,156,78,21756,1,0,3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3900,0,78,1107.69230769231,2009-08-29T00:00:00.000Z,2009-08-29,00:00:00
0,50,0,0,0,50,0,50,0,4850,0,0,0,197,98,21853,1,50,4900,0,0,0,0,50,0,0,0,0,0,0,0,0,0,4900,0,97,890.721649484536,2009-08-30T00:00:00.000Z,2009-08-30,00:00:00
0,300,0,0,0,300,0,300,0,4300,0,0,0,185,87,21939,1,300,4600,0,0,0,0,300,0,0,0,0,0,0,0,0,0,4600,0,86,1004.6511627907,2009-08-31T00:00:00.000Z,2009-08-31,00:00:00
0,0,0,0,0,0,0,0,0,3900,0,0,0,156,78,22017,1,0,3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3900,0,78,1107.69230769231,2009-09-01T00:00:00.000Z,2009-09-01,00:00:00
0,0,0,0,0,0,0,0,0,3300,0,0,0,132,66,22083,1,0,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3300,0,66,1309.09090909091,2009-09-02T00:00:00.000Z,2009-09-02,00:00:00
0,700,0,0,0,700,0,700,0,3050,0,0,0,151,62,22144,1,700,3750,0,0,0,0,700,0,0,0,0,0,0,0,0,0,3750,0,61,1416.39344262295,2009-09-03T00:00:00.000Z,2009-09-03,00:00:00
0,0,0,0,0,0,0,0,0,3200,0,0,0,128,64,22208,1,0,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200,0,64,1350,2009-09-04T00:00:00.000Z,2009-09-04,00:00:00
0,0,0,0,0,0,0,0,0,3800,0,0,0,152,76,22284,1,0,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3800,0,76,1136.84210526316,2009-09-05T00:00:00.000Z,2009-09-05,00:00:00
0,0,0,0,0,0,0,0,0,3400,0,0,0,136,68,22352,1,0,3400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3400,0,68,1270.58823529412,2009-09-06T00:00:00.000Z,2009-09-06,00:00:00
0,650,0,0,0,650,0,650,0,3900,0,0,0,183,79,22430,1,650,4550,0,0,0,0,650,0,0,0,0,0,0,0,0,0,4550,0,78,1107.69230769231,2009-09-07T00:00:00.000Z,2009-09-07,00:00:00
0,0,0,0,0,0,0,0,0,3450,0,0,0,138,69,22499,1,0,3450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3450,0,69,1252.17391304348,2009-09-08T00:00:00.000Z,2009-09-08,00:00:00
0,0,0,0,0,0,0,0,0,2700,0,0,0,108,54,22553,1,0,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2700,0,54,1600,2009-09-09T00:00:00.000Z,2009-09-09,00:00:00
